,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
6767,Dhariwalcorp,Cash Plus Cash Eqv. End Of Year Ann.,0%,,0.1,0.1,0.1,0.1,,,,,,,
6768,Utssav CZ Jewels,Cash from Operating Act. Ann.,-,-,-89.2,6.8,-11.5,-2.1,-14.5,1,2.4,4.4,,,
6769,Utssav CZ Jewels,PBT Ann.,98.8%,63.8%,33,17.2,9.6,4.2,2.2,2.8,1,3.3,,,
6770,Utssav CZ Jewels,Interest Ann.,45.8%,34.7%,6.2,5.1,3.7,2,1.1,1.4,1.4,0.7,,,
6771,Utssav CZ Jewels,Tax Ann.,107.1%,62.8%,8,4.3,2.5,0.9,0.6,0.7,0.1,1.4,,,
6772,Utssav CZ Jewels,Cash from Investing Act. Ann.,-,94.7%,2.8,-1.1,1.3,-1.9,0,0.1,-5.4,-3.3,,,
6773,Utssav CZ Jewels,Cash from Financing Act. Ann.,209%,-,118,18.5,10.4,4,14.2,-1.7,2.2,-0.4,,,
6774,Utssav CZ Jewels,Net Cash Flow Ann.,581.8%,-,31.7,24.3,0.2,0.1,-0.2,-0.5,-0.8,0.8,,,
6775,Utssav CZ Jewels,Cash Plus Cash Eqv. Begin Of Year Ann.,-,98.4%,24.6,0.3,0.1,0,0.2,0.8,1.6,0.8,,,
6776,Utssav CZ Jewels,Cash Plus Cash Eqv. End Of Year Ann.,725.7%,209%,56.3,24.6,0.3,0.1,0,0.2,0.8,1.6,,,
6777,Sathlokhar Synergys,Cash from Operating Act. Ann.,-,-,-90.9,12.2,2.9,4.4,-5.8,4.8,,,,,
6778,Sathlokhar Synergys,PBT Ann.,253.2%,78.1%,57.3,35,7.3,1.3,0.8,3.2,,,,,
6779,Sathlokhar Synergys,Interest Ann.,58.7%,46.1%,2,0.7,1,0.5,0.4,0.3,,,,,
6780,Sathlokhar Synergys,Tax Ann.,265.1%,71%,14.6,8.8,1.9,0.3,0.2,1,,,,,
6781,Sathlokhar Synergys,Cash from Investing Act. Ann.,-,-,-10.6,-3.5,-0.2,-5.6,6.1,-6.6,,,,,
6782,Sathlokhar Synergys,Cash from Financing Act. Ann.,-,-,96.9,-6.3,-1.2,-0.6,0.4,-0.3,,,,,
6783,Sathlokhar Synergys,Net Cash Flow Ann.,-,-,-4.5,2.4,1.5,-1.9,0.7,-2.2,,,,,
6784,Sathlokhar Synergys,Cash Plus Cash Eqv. Begin Of Year Ann.,-,-,4.7,2.3,-5,-3.1,-3.8,-1.7,,,,,
6785,Sathlokhar Synergys,Cash Plus Cash Eqv. End Of Year Ann.,-,-,0.1,4.7,-3.5,-5,-3.1,-3.8,,,,,
6786,Rajputana Industries,Cash from Operating Act. Ann.,-,,-22.8,17.6,-3.4,8.8,,,,,,,
6787,Rajputana Industries,PBT Ann.,46.9%,,11.1,6.9,4.2,3.5,,,,,,,
6788,Rajputana Industries,Interest Ann.,-6.9%,,5,8.8,6.5,6.2,,,,,,,
6789,Rajputana Industries,Tax Ann.,32.6%,,2.8,1.7,1.1,1.2,,,,,,,
6790,Rajputana Industries,Cash from Investing Act. Ann.,-,,-18.4,-8,-2.1,-0.6,,,,,,,
6791,Rajputana Industries,Cash from Financing Act. Ann.,-,,41.1,-9.4,5.4,-8.2,,,,,,,
6792,Rajputana Industries,Net Cash Flow Ann.,-,,,0.2,-0.1,-0,,,,,,,
6793,Rajputana Industries,Cash Plus Cash Eqv. Begin Of Year Ann.,0%,,0.2,0.1,0.2,0.2,,,,,,,
6794,Rajputana Industries,Cash Plus Cash Eqv. End Of Year Ann.,0%,,0.2,0.2,0.1,0.2,,,,,,,
6795,Bulkcorp Intl,Cash from Operating Act. Ann.,-,,-14.7,1.2,3.7,-1.2,0,,,,,,
6796,Bulkcorp Intl,PBT Ann.,27.8%,,4.8,4.8,1.7,2.3,1.3,,,,,,
6797,Bulkcorp Intl,Interest Ann.,12.6%,,1,0.6,0.6,0.7,0.4,,,,,,
6798,Bulkcorp Intl,Tax Ann.,37.5%,,1.3,1.2,0.5,0.5,0.7,,,,,,
6799,Bulkcorp Intl,Cash from Investing Act. Ann.,-,,-2.6,-2.5,-0.4,-0.5,-0.2,,,,,,
6800,Bulkcorp Intl,Cash from Financing Act. Ann.,119.2%,,17.9,1.3,-4.1,1.7,0,,,,,,
6801,Bulkcorp Intl,Net Cash Flow Ann.,-,,0.7,0,-0.8,0,-0.1,,,,,,
6802,Bulkcorp Intl,Cash Plus Cash Eqv. Begin Of Year Ann.,-,,0,0,0.8,0.8,0.9,,,,,,
6803,Bulkcorp Intl,Cash Plus Cash Eqv. End Of Year Ann.,-4.4%,,0.7,0.1,0,0.8,0.8,,,,,,
6804,Ashapura Logistics,Cash from Operating Act. Ann.,-,,-24.1,2.8,8.7,1,9.7,,,,,,
6805,Ashapura Logistics,PBT Ann.,6.3%,,9.5,9.6,9.7,7.9,9.9,,,,,,
6806,Ashapura Logistics,Interest Ann.,2.6%,,4,3.2,3.3,3.7,2.3,,,,,,
6807,Ashapura Logistics,Tax Ann.,7.7%,,2.5,2.5,2.4,2,2.5,,,,,,
6808,Ashapura Logistics,Cash from Investing Act. Ann.,-,,-46.7,-8.4,-3.3,-1.8,-0.3,,,,,,
6809,Ashapura Logistics,Cash from Financing Act. Ann.,283.7%,,67.8,10,-5.4,1.2,-10.4,,,,,,
6810,Ashapura Logistics,Net Cash Flow Ann.,-,,-3,4.4,0.1,0.4,-1,,,,,,
6811,Ashapura Logistics,Cash Plus Cash Eqv. Begin Of Year Ann.,157.1%,,5.1,0.7,0.6,0.3,1.3,,,,,,
6812,Ashapura Logistics,Cash Plus Cash Eqv. End Of Year Ann.,54.2%,,2.2,5.1,0.7,0.6,0.3,,,,,,
6813,Akums Drugs & Pharma,Cash from Operating Act. Ann.,,,91,247.9,94,,,,,,,,
6814,Akums Drugs & Pharma,PBT Ann.,,,207.8,-102.9,150.3,,,,,,,,
6815,Akums Drugs & Pharma,Interest Ann.,,,15.3,18.3,13.2,,,,,,,,
6816,Akums Drugs & Pharma,Tax Ann.,,,46.8,62.5,24.9,,,,,,,,
6817,Akums Drugs & Pharma,Cash from Investing Act. Ann.,,,-458.8,-165.4,-202.2,,,,,,,,
6818,Akums Drugs & Pharma,Cash from Financing Act. Ann.,,,375.4,-20.7,89.9,,,,,,,,
6819,Akums Drugs & Pharma,Net Cash Flow Ann.,,,7.5,61.7,-18.3,,,,,,,,
6820,Akums Drugs & Pharma,Cash Plus Cash Eqv. Begin Of Year Ann.,,,69,7.2,25.5,,,,,,,,
6821,Akums Drugs & Pharma,Cash Plus Cash Eqv. End Of Year Ann.,,,76.5,69,7.2,,,,,,,,
6822,Kizi Apparels,Cash from Operating Act. Ann.,-,,-7.8,-3.1,-2.3,-0.3,,,,,,,
6823,Kizi Apparels,PBT Ann.,58.7%,,1.2,1,0.8,0.3,,,,,,,
6824,Kizi Apparels,Interest Ann.,44.2%,,0.6,0.6,0.4,0.2,,,,,,,
6825,Kizi Apparels,Tax Ann.,44.2%,,0.3,0.2,0.2,0.1,,,,,,,
6826,Kizi Apparels,Cash from Investing Act. Ann.,-,,-0.1,-1.1,1.7,0,,,,,,,
6827,Kizi Apparels,Cash from Financing Act. Ann.,149.9%,,7.8,3.9,0.3,0.5,,,,,,,
6828,Kizi Apparels,Net Cash Flow Ann.,-,,-0.1,-0.4,-0.2,0.2,,,,,,,
6829,Kizi Apparels,Cash Plus Cash Eqv. Begin Of Year Ann.,-30.7%,,0.2,0.6,0.8,0.6,,,,,,,
6830,Kizi Apparels,Cash Plus Cash Eqv. End Of Year Ann.,-50%,,0.1,0.2,0.6,0.8,,,,,,,
6831,S A Tech Software,Cash from Operating Act. Ann.,-,,-12.9,0.6,13.4,0.4,0.8,,,,,,
6832,S A Tech Software,PBT Ann.,-,,9.5,5.3,1.7,-6.9,1.1,,,,,,
6833,S A Tech Software,Interest Ann.,-11.5%,,1.8,2.8,2.7,2.6,1.4,,,,,,
6834,S A Tech Software,Tax Ann.,-,,2.1,1.6,0.7,-1.4,0.3,,,,,,
6835,S A Tech Software,Cash from Investing Act. Ann.,-,,0.7,-1.4,-0.8,-2.5,0.2,,,,,,
6836,S A Tech Software,Cash from Financing Act. Ann.,89.5%,,13.6,-4.7,-7.7,2,-0.4,,,,,,
6837,S A Tech Software,Net Cash Flow Ann.,-,,1.4,-5.5,4.9,-0.1,0.6,,,,,,
6838,S A Tech Software,Cash Plus Cash Eqv. Begin Of Year Ann.,-8.4%,,1,6.1,1.2,1.3,0.7,,,,,,
6839,S A Tech Software,Cash Plus Cash Eqv. End Of Year Ann.,26%,,2.4,0.6,6.1,1.2,1.3,,,,,,
6840,Esprit Stones,Cash from Operating Act. Ann.,-,,-1.1,25.6,-13.6,21.3,,,,,,,
6841,Esprit Stones,PBT Ann.,-21.6%,,11.5,13.9,5,23.9,,,,,,,
6842,Esprit Stones,Interest Ann.,-4.2%,,2.9,3.8,3.7,3.3,,,,,,,
6843,Esprit Stones,Tax Ann.,-15.8%,,3.1,3.6,1.4,5.2,,,,,,,
6844,Esprit Stones,Cash from Investing Act. Ann.,-,,-33.1,-10,8.6,-16.8,,,,,,,
6845,Esprit Stones,Cash from Financing Act. Ann.,-,,34.2,-16.1,5.5,-5,,,,,,,
6846,Esprit Stones,Net Cash Flow Ann.,-,,0,-0.6,0.5,-0.5,,,,,,,
6847,Esprit Stones,Cash Plus Cash Eqv. Begin Of Year Ann.,-45%,,0.1,0.6,0.1,0.6,,,,,,,
6848,Esprit Stones,Cash Plus Cash Eqv. End Of Year Ann.,0%,,0.1,0,0.7,0.1,,,,,,,
6849,Aprameya Engineering,Cash from Operating Act. Ann.,-,-,-10.6,-10,-13.5,-0.4,3.6,,,,,,
6850,Aprameya Engineering,PBT Ann.,-3.4%,98.7%,21.7,4.6,7.5,24.1,1.6,0.7,,,,,
6851,Aprameya Engineering,Interest Ann.,52.6%,51.6%,3.2,2.1,2.1,0.9,0.9,0.4,,,,,
6852,Aprameya Engineering,Tax Ann.,-9.3%,-,5.6,1.1,2.1,7.5,0.5,,,,,,
6853,Aprameya Engineering,Cash from Investing Act. Ann.,-,-,-0.4,-1,-1.8,-2.7,0,,,,,,
6854,Aprameya Engineering,Cash from Financing Act. Ann.,25.6%,-,10.9,11.1,13,5.5,-3.7,,,,,,
6855,Aprameya Engineering,Net Cash Flow Ann.,-,-,-0.2,0.1,-2.3,2.5,-0.1,,,,,,
6856,Aprameya Engineering,Cash Plus Cash Eqv. Begin Of Year Ann.,-,-,0.4,0.2,2.5,0,0.1,,,,,,
6857,Aprameya Engineering,Cash Plus Cash Eqv. End Of Year Ann.,-56.9%,-,0.2,0.4,0.2,2.5,0,,,,,,
6858,Clinitech Laboratory,Cash from Operating Act. Ann.,-,,-0.9,-1.4,1.3,1,0.4,,,,,,
6859,Clinitech Laboratory,PBT Ann.,-5%,,0.6,0.5,0.9,0.7,0.6,,,,,,
6860,Clinitech Laboratory,Interest Ann.,0%,,0.1,0.1,0.1,0.1,0.1,,,,,,
6861,Clinitech Laboratory,Tax Ann.,0%,,0.2,0.1,0.3,0.2,0.1,,,,,,
6862,Clinitech Laboratory,Cash from Investing Act. Ann.,-,,-0.7,0.8,-0.7,-1.5,0.5,,,,,,
6863,Clinitech Laboratory,Cash from Financing Act. Ann.,137.1%,,4,0.6,0.1,0.3,-0.9,,,,,,
6864,Clinitech Laboratory,Net Cash Flow Ann.,-,,2.4,-0.1,0.7,-0.2,0,,,,,,
6865,Clinitech Laboratory,Cash Plus Cash Eqv. Begin Of Year Ann.,32.6%,,0.7,0.8,0.1,0.3,0.3,,,,,,
6866,Clinitech Laboratory,Cash Plus Cash Eqv. End Of Year Ann.,214.1%,,3.1,0.7,0.8,0.1,0.3,,,,,,
6867,Trom Industries,Cash from Operating Act. Ann.,-,-,-18.2,-3.7,-2.3,0.7,1.3,-1.7,,,,,
6868,Trom Industries,PBT Ann.,130.2%,64.9%,6.1,7.7,0.4,0.5,0.5,0.5,,,,,
6869,Trom Industries,Interest Ann.,44.2%,24.6%,1.2,0.8,0.8,0.4,0.5,0.4,,,,,
6870,Trom Industries,Tax Ann.,146.6%,71.9%,1.5,1.9,0.1,0.1,0.1,0.1,,,,,
6871,Trom Industries,Cash from Investing Act. Ann.,-,-,-3.1,0.1,-0,0.2,-0,-0.6,,,,,
6872,Trom Industries,Cash from Financing Act. Ann.,-,67%,37.7,3.7,2.1,-1.3,-1,2.9,,,,,
6873,Trom Industries,Net Cash Flow Ann.,-,87.9%,16.4,0,-0.2,-0.4,0.3,0.7,,,,,
6874,Trom Industries,Cash Plus Cash Eqv. Begin Of Year Ann.,-20.6%,-,0.5,0.4,0.6,1,0.7,,,,,,
6875,Trom Industries,Cash Plus Cash Eqv. End Of Year Ann.,204.3%,89%,16.9,0.5,0.4,0.6,1,0.7,,,,,
6876,Chetana Education,Cash from Operating Act. Ann.,-,,-10.7,-6,1.7,5.5,10.3,,,,,,
6877,Chetana Education,PBT Ann.,85.1%,,18.4,14.1,10.9,2.9,4.9,,,,,,
6878,Chetana Education,Interest Ann.,-8.8%,,2.2,0.9,2.7,2.9,3.6,,,,,,
6879,Chetana Education,Tax Ann.,59.8%,,4.9,3.7,4,1.2,2.1,,,,,,
6880,Chetana Education,Cash from Investing Act. Ann.,-,,-1.5,-0,-1.8,-0.1,-0.1,,,,,,
6881,Chetana Education,Cash from Financing Act. Ann.,-,,8.6,9.6,-1.9,-2.1,-10.3,,,,,,
6882,Chetana Education,Net Cash Flow Ann.,-,,-3.6,3.5,-2.1,3.4,-0.1,,,,,,
6883,Chetana Education,Cash Plus Cash Eqv. Begin Of Year Ann.,94.9%,,3.7,0.2,3.9,0.5,0.6,,,,,,
6884,Chetana Education,Cash Plus Cash Eqv. End Of Year Ann.,-70.5%,,0.1,3.7,1.9,3.9,0.5,,,,,,
6885,Manglam Infra,Cash from Operating Act. Ann.,-,,-20.6,0.9,4.5,3.7,,,,,,,
6886,Manglam Infra,PBT Ann.,-4.6%,,4,9.3,7.7,4.6,,,,,,,
6887,Manglam Infra,Interest Ann.,0%,,0.5,0.4,0.6,0.5,,,,,,,
6888,Manglam Infra,Tax Ann.,-5.4%,,1.1,2.5,2.2,1.3,,,,,,,
6889,Manglam Infra,Cash from Investing Act. Ann.,-,,-4,-2.4,-1.4,-2.3,,,,,,,
6890,Manglam Infra,Cash from Financing Act. Ann.,-,,24.3,2,-3.2,-1.2,,,,,,,
6891,Manglam Infra,Net Cash Flow Ann.,-,,-0.3,0.5,-0.1,0.1,,,,,,,
6892,Manglam Infra,Cash Plus Cash Eqv. Begin Of Year Ann.,-,,0.5,0,0.1,0,,,,,,,
6893,Manglam Infra,Cash Plus Cash Eqv. End Of Year Ann.,26%,,0.2,0.5,0,0.1,,,,,,,
6894,V L Infraprojects,Cash from Operating Act. Ann.,-,,-15.4,-0.2,1.1,-2.4,0.5,,,,,,
6895,V L Infraprojects,PBT Ann.,88.8%,,10.1,8.5,3.1,1.5,1.2,,,,,,
6896,V L Infraprojects,Interest Ann.,26%,,2.6,2,1.3,1.3,1.2,,,,,,
6897,V L Infraprojects,Tax Ann.,97.9%,,3.1,2.4,0.9,0.4,0.4,,,,,,
6898,V L Infraprojects,Cash from Investing Act. Ann.,-,,-4.2,-3.1,-0.6,-0.2,-1.3,,,,,,
6899,V L Infraprojects,Cash from Financing Act. Ann.,100.3%,,22.5,3.5,-0.5,2.8,0.6,,,,,,
6900,V L Infraprojects,Net Cash Flow Ann.,210.7%,,3,0.1,0.1,0.1,-0.2,,,,,,
6901,V L Infraprojects,Cash Plus Cash Eqv. Begin Of Year Ann.,0%,,0.1,0,0.2,0.1,0.3,,,,,,
6902,V L Infraprojects,Cash Plus Cash Eqv. End Of Year Ann.,149.3%,,3.1,0.1,0.3,0.2,0.1,,,,,,
6903,VVIP Infratech,Cash from Operating Act. Ann.,-,-,-34.2,12.9,-3.2,6,12.3,3.9,6.1,-21.3,,,
6904,VVIP Infratech,PBT Ann.,59.9%,43.1%,36,24.4,13.3,8.8,7,6,3.9,3.1,,,
6905,VVIP Infratech,Interest Ann.,30.6%,15.3%,4.9,3.5,2.4,2.2,2.5,2.4,2.9,3.2,,,
6906,VVIP Infratech,Tax Ann.,61.6%,41.7%,9.7,6.6,3.8,2.3,1.7,1.7,1.2,1.1,,,
6907,VVIP Infratech,Cash from Investing Act. Ann.,-,23.7%,15.9,-3.9,2.5,-1.6,-0.7,5.5,-3,-2.4,,,
6908,VVIP Infratech,Cash from Financing Act. Ann.,-,-,46.6,-12.3,8.1,-6.2,-12.4,-9.9,2.5,23.8,,,
6909,VVIP Infratech,Net Cash Flow Ann.,-,-,28.2,-3.3,7.5,-1.7,-0.8,-0.5,5.6,0.2,,,
6910,VVIP Infratech,Cash Plus Cash Eqv. Begin Of Year Ann.,-32.2%,-21.8%,6.5,9.8,19.2,20.9,21.7,22.2,16.6,16.4,,,
6911,VVIP Infratech,Cash Plus Cash Eqv. End Of Year Ann.,21.9%,9.9%,34.8,6.5,26.7,19.2,20.9,21.7,22.2,16.6,,,
6912,RNFI Services,Cash from Operating Act. Ann.,151.2%,4.7%,20.6,28,-22.2,1.3,23.4,16.4,6.7,7.3,,,
6913,RNFI Services,PBT Ann.,36.1%,115.1%,18.4,11.9,8.3,7.3,9.8,0.4,0.1,0.1,,,
6914,RNFI Services,Interest Ann.,108%,78.3%,1.8,2.1,0.9,0.2,0.3,0.1,0.1,0,,,
6915,RNFI Services,Tax Ann.,29.1%,112.2%,4.3,2.8,2,2,2.6,0.1,0,0,,,
6916,RNFI Services,Cash from Investing Act. Ann.,-,-,-39.8,-17.8,-12.3,-0.4,-9.4,-0.8,-0.4,-0.1,,,
6917,RNFI Services,Cash from Financing Act. Ann.,-,158.3%,46,12.5,9.1,-11.7,14.3,0.4,0.5,0.6,,,
6918,RNFI Services,Net Cash Flow Ann.,-,10.9%,26.8,22.8,-25.3,-10.7,28.4,16,6.7,7.8,,,
6919,RNFI Services,Cash Plus Cash Eqv. Begin Of Year Ann.,-9.3%,22.2%,45.7,23,50.5,61.2,32.8,16.8,9.9,2.1,,,
6920,RNFI Services,Cash Plus Cash Eqv. End Of Year Ann.,12.8%,17.2%,72.5,45.7,25.2,50.5,61.2,32.8,16.6,9.9,,,
6921,SAR Televenture,Cash from Operating Act. Ann.,-,-,-185.2,-212.5,-5.1,0.5,-0.2,,,,,,
6922,SAR Televenture,PBT Ann.,-,-,8.1,1.5,1.2,0,-0,-0.1,,,,,
6923,SAR Televenture,Interest Ann.,-,-,0,0.2,0.5,0.2,0,,,,,,
6924,SAR Televenture,Tax Ann.,-,-,2.3,0.4,0.4,-0,,,,,,,
6925,SAR Televenture,Cash from Investing Act. Ann.,-,-,-359.3,-2.5,-7.2,-2.3,-0.9,,,,,,
6926,SAR Televenture,Cash from Financing Act. Ann.,575.6%,-,555,215.1,12.8,1.8,1.1,,,,,,
6927,SAR Televenture,Net Cash Flow Ann.,-,-,10.5,0,0.6,-0,,,,,,,
6928,SAR Televenture,Cash Plus Cash Eqv. Begin Of Year Ann.,-,-,0.6,0.6,,0,0,,,,,,
6929,SAR Televenture,Cash Plus Cash Eqv. End Of Year Ann.,-,-,11.1,0.6,0.6,,0,,,,,,
6930,Sanstar,Cash from Operating Act. Ann.,7.3%,,38.7,28.4,52.5,31.3,30.1,,,,,,
6931,Sanstar,PBT Ann.,35.7%,,55,89.7,53.6,22,16.6,,,,,,
6932,Sanstar,Interest Ann.,-6.2%,,7.5,10.7,9.5,9.1,12,,,,,,
6933,Sanstar,Tax Ann.,25.3%,,11.2,23,13.3,5.7,2.5,,,,,,
6934,Sanstar,Cash from Investing Act. Ann.,-,,-174.6,-36.7,-34.3,-4.5,-1.6,,,,,,
6935,Sanstar,Cash from Financing Act. Ann.,-,,253.4,5.2,-13.4,-25.4,-29.4,,,,,,
6936,Sanstar,Net Cash Flow Ann.,338%,,117.6,-3.1,4.8,1.4,-0.8,,,,,,
6937,Sanstar,Cash Plus Cash Eqv. Begin Of Year Ann.,85.7%,,3.2,6.3,1.8,0.5,1.3,,,,,,
6938,Sanstar,Cash Plus Cash Eqv. End Of Year Ann.,306.3%,,120.7,3.2,6.7,1.8,0.5,,,,,,
6939,Macobs Technologies,Cash from Operating Act. Ann.,-,,-11.8,-2.3,-0.3,0.6,-0,,,,,,
6940,Macobs Technologies,PBT Ann.,80%,,3.5,3,2.7,0.6,-0,,,,,,
6941,Macobs Technologies,Interest Ann.,-,,0.2,0.4,0.2,,,,,,,,
6942,Macobs Technologies,Tax Ann.,108%,,0.9,0.8,0.7,0.1,,,,,,,
6943,Macobs Technologies,Cash from Investing Act. Ann.,-,,-0.1,-0.6,-0,-0.2,-0,,,,,,
6944,Macobs Technologies,Cash from Financing Act. Ann.,309.2%,,13.7,6.2,0.7,0.2,0,,,,,,
6945,Macobs Technologies,Net Cash Flow Ann.,53.3%,,1.8,3.3,0.3,0.5,-0,,,,,,
6946,Macobs Technologies,Cash Plus Cash Eqv. Begin Of Year Ann.,244.8%,,4.1,0.9,0.5,0.1,0.1,,,,,,
6947,Macobs Technologies,Cash Plus Cash Eqv. End Of Year Ann.,128.9%,,6,4.1,0.9,0.5,0.1,,,,,,
6948,Kataria Industries,Cash from Operating Act. Ann.,6.8%,,6.7,62.5,2.4,5.5,2.3,,,,,,
6949,Kataria Industries,PBT Ann.,7.5%,,13.3,14.9,8.3,10.7,6.6,,,,,,
6950,Kataria Industries,Interest Ann.,-27%,,3,8.9,9.8,7.7,7,,,,,,
6951,Kataria Industries,Tax Ann.,-10.1%,,2.4,4.9,0.5,3.3,1.6,,,,,,
6952,Kataria Industries,Cash from Investing Act. Ann.,-,,-10.5,-11,-5.9,-9.8,-1.6,,,,,,
6953,Kataria Industries,Cash from Financing Act. Ann.,-4.8%,,3.8,-52.4,5.7,4.4,-1,,,,,,
6954,Kataria Industries,Net Cash Flow Ann.,-,,0,-0.9,2.3,0.1,-0.3,,,,,,
6955,Kataria Industries,Cash Plus Cash Eqv. Begin Of Year Ann.,-66.7%,,0.1,5.1,2.8,2.7,3.1,,,,,,
6956,Kataria Industries,Cash Plus Cash Eqv. End Of Year Ann.,-67.1%,,0.1,4.2,5.1,2.8,2.7,,,,,,
6957,Tunwal E-Motors,Cash from Operating Act. Ann.,-,-,-53.2,0.2,-3.2,-3.4,1.7,,,,,,
6958,Tunwal E-Motors,PBT Ann.,66.7%,173.5%,15.3,15.8,4.9,3.3,0.1,0.1,,,,,
6959,Tunwal E-Motors,Interest Ann.,36.7%,-,2.3,2.1,1,0.9,0.3,,,,,,
6960,Tunwal E-Motors,Tax Ann.,89.5%,-,3.4,4,1.5,0.5,0,0,,,,,
6961,Tunwal E-Motors,Cash from Investing Act. Ann.,-,-,-20.8,-0.9,-1.8,-6.5,-1.5,,,,,,
6962,Tunwal E-Motors,Cash from Financing Act. Ann.,90.4%,-,80.1,0,5.7,11.6,0.8,,,,,,
6963,Tunwal E-Motors,Net Cash Flow Ann.,53.1%,-,6.1,-0.6,0.7,1.7,1,,,,,,
6964,Tunwal E-Motors,Cash Plus Cash Eqv. Begin Of Year Ann.,39.2%,-,2.7,3.3,2.7,1,,,,,,,
6965,Tunwal E-Motors,Cash Plus Cash Eqv. End Of Year Ann.,47.7%,-,8.7,2.7,3.4,2.7,1,,,,,,
6966,Prizor Viztech,Cash from Operating Act. Ann.,-,,-14.1,-1.9,-1.8,-1,,,,,,,
6967,Prizor Viztech,PBT Ann.,-,,13.7,7.6,0.3,0,,,,,,,
6968,Prizor Viztech,Interest Ann.,128.9%,,1.2,0.6,0.3,0.1,,,,,,,
6969,Prizor Viztech,Tax Ann.,-,,3.5,2,0.1,-0,,,,,,,
6970,Prizor Viztech,Cash from Investing Act. Ann.,-,,-8.4,-1.9,-0.2,-0,,,,,,,
6971,Prizor Viztech,Cash from Financing Act. Ann.,166.1%,,22.6,3.7,1.9,1.2,,,,,,,
6972,Prizor Viztech,Net Cash Flow Ann.,0%,,0.1,-0.1,-0,0.1,,,,,,,
6973,Prizor Viztech,Cash Plus Cash Eqv. Begin Of Year Ann.,-,,0,0.1,0.1,0,,,,,,,
6974,Prizor Viztech,Cash Plus Cash Eqv. End Of Year Ann.,0%,,0.1,0,0.1,0.1,,,,,,,
6975,Three M Paper Boards,Cash from Operating Act. Ann.,-,-6.7%,9.7,11.2,23.3,-11.2,15.4,13.7,,,,,
6976,Three M Paper Boards,PBT Ann.,38%,-,12.1,13,6,4.6,2.3,-1.1,,,,,
6977,Three M Paper Boards,Interest Ann.,-0.5%,-1.2%,6.2,7.5,8.8,6.3,6.2,6.6,,,,,
6978,Three M Paper Boards,Tax Ann.,14.5%,1%,2.1,1.7,-0.6,1.4,0.6,2,,,,,
6979,Three M Paper Boards,Cash from Investing Act. Ann.,-,-,27,-4.9,-14,-6.1,-2.4,-2.8,,,,,
6980,Three M Paper Boards,Cash from Financing Act. Ann.,17.4%,-,17.3,-11.6,-7.4,10.7,-1.9,-10.5,,,,,
6981,Three M Paper Boards,Net Cash Flow Ann.,-,166.6%,53.9,-5.3,1.9,-6.6,11.1,0.4,,,,,
6982,Three M Paper Boards,Cash Plus Cash Eqv. Begin Of Year Ann.,-,-,0.1,5.4,-28,-21.4,-19.9,-0.3,,,,,
6983,Three M Paper Boards,Cash Plus Cash Eqv. End Of Year Ann.,-,252.1%,54.1,0.1,-26.1,-28,-8.8,0.1,,,,,
6984,Sati Poly Plast,Cash from Operating Act. Ann.,14%,,,8.6,1.3,3.6,5.8,4.2,,,,,
6985,Sati Poly Plast,PBT Ann.,-,,,3.8,4,0.3,-0.2,-0.2,,,,,
6986,Sati Poly Plast,Interest Ann.,11.2%,,,2.2,1.9,1.9,1.6,1.9,,,,,
6987,Sati Poly Plast,Tax Ann.,-,,,1,1,0.1,-0,-0.2,,,,,
6988,Sati Poly Plast,Cash from Investing Act. Ann.,-,,,-5.4,-2.1,-1.9,-1.8,-3.2,,,,,
6989,Sati Poly Plast,Cash from Financing Act. Ann.,-,,,-1.1,0.8,-4.3,-1.4,-2.1,,,,,
6990,Sati Poly Plast,Net Cash Flow Ann.,-5.6%,,,2.1,-0,-2.6,2.5,-1.1,,,,,
6991,Sati Poly Plast,Cash Plus Cash Eqv. Begin Of Year Ann.,58.7%,,,0.8,0.1,2.7,0.2,1.2,,,,,
6992,Sati Poly Plast,Cash Plus Cash Eqv. End Of Year Ann.,2.4%,,,2.9,0.1,0.1,2.7,0.2,,,,,
6993,Aelea Commodities,Cash from Operating Act. Ann.,-,-,9.7,-5.8,,,,,,,,,
6994,Aelea Commodities,PBT Ann.,39.5%,-27.1%,1.9,8.3,0.9,0.7,8.9,9.2,,,,,
6995,Aelea Commodities,Interest Ann.,48.5%,-6%,3.6,4.5,2.6,1.1,6,4.9,,,,,
6996,Aelea Commodities,Tax Ann.,51.8%,-20.5%,0.7,2.3,-0.2,0.2,2.3,2.2,,,,,
6997,Aelea Commodities,Cash from Investing Act. Ann.,-,-,-28.4,2.2,,,,,,,,,
6998,Aelea Commodities,Cash from Financing Act. Ann.,-,-,18.6,3,,,,,,,,,
6999,Aelea Commodities,Net Cash Flow Ann.,-,-,-0.1,-0.5,,,,,,,,,
7000,Aelea Commodities,Cash Plus Cash Eqv. Begin Of Year Ann.,-,-,0.1,0.6,,,,,,,,,
7001,Aelea Commodities,Cash Plus Cash Eqv. End Of Year Ann.,-,-,0,0.1,,,,,,,,,
7002,Sahaj Solar,Cash from Operating Act. Ann.,-,,-52.4,-31.8,11.2,-1.7,3,,,,,,
7003,Sahaj Solar,PBT Ann.,192.1%,,34.9,18.1,7.8,1.4,0.7,,,,,,
