,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
13428,Senco Gold,Quick Ratio Ann.,10.1%,14.9%,0.4,0.4,0.4,0.3,0.3,0.2,0.2,0.3,,,
13429,Senco Gold,Dividend Payout to NP Ann.,-,-,0.1,0.1,,-,-,-,-,-,,,
13430,Senco Gold,Earning Retention Ann. %,-,-,-,95.89%,93.06%,95.92%,87.04%,92.69%,96.44%,,,,
13431,Senco Gold,Cash Earning Retention Ann. %,-,-,-,96.87%,94.58%,96.92%,92.11%,94.81%,97.08%,,,,
13432,Senco Gold,Cash Earning Retention Ann. %,-,-,-,96.87%,94.58%,96.92%,92.11%,94.81%,97.08%,,,,
13433,Senco Gold,Valuation Ratio, , , , , , , , , , ,,,
13434,Senco Gold,EnterpriseValue Ann.,-,-,"5,626.5","6,943.1",,,,,,,,,
13435,Senco Gold,EV Per Net Sales Ann.,-,-,0.9,1.3,-,-,-,-,-,-,,,
13436,Senco Gold,,-,-,2.2,4.4,-,-,-,-,-,-,,,
13437,Senco Gold,EV Per EBITDA Ann.,-,-,13.2,16.4,-,-,-,-,-,-,,,
13438,Senco Gold,Market Cap Per Sales Ann.,-,-,0.7,1.2,-,-,-,-,-,-,,,
13439,Senco Gold,Retention Ratio Ann. %,-,-,-,95.88%,93.05%,95.91%,87.03%,92.68%,96.43%,,,,
13440,Senco Gold,Earnings Yield Ann.,-,-,0,0,,,,,,,,,
13441,Senco Gold,Total Debt to Total Equity Ann.,-9.1%,-3.9%,0.9,1.1,1.3,1.2,0.9,1.1,1.2,1.5,,,
13442,Alphalogic,BVSH Ann.,-20.9%,,21.6,18.7,138.6,43.6,18.3,,,,,,
13443,Alphalogic,RoA Ann. %,10%,,10.85%,9.22%,23.90%,8.15%,10.78%,,,,,,
13444,Alphalogic,ROE Ann. %,-28%,,13.31%,12.32%,50.60%,35.69%,45.32%,,,,,,
13445,Alphalogic,ROCE Ann. %,-38.7%,,19.36%,17.75%,76.34%,84.03%,94.05%,,,,,,
13446,Alphalogic,Profitability Ratio, ,, , , , , ,,,,,,
13447,Alphalogic,EBITDA Ann. Margin %,-9.1%,,7.03%,7.36%,18.89%,9.35%,5.37%,,,,,,
13448,Alphalogic,EBIT Ann. Margin %,-9.5%,,6.83%,7.13%,18.42%,9.21%,5.35%,,,,,,
13449,Alphalogic,PBT Ann. Margin %,6.3%,,6.28%,6.54%,16.27%,5.23%,3.43%,,,,,,
13450,Alphalogic,NPM Ann. %,6.5%,,4.69%,4.94%,12.17%,3.88%,2.57%,,,,,,
13451,Alphalogic,Asset Turnover Ann. %,-11.8%,,2.4,2.7,2.8,3.5,-,,,,,,
13452,Alphalogic,Liquidity Ratio, ,, , , , , ,,,,,,
13453,Alphalogic,Current Ratio Ann.,118.3%,,5.2,2.7,1,0.5,0,,,,,,
13454,Alphalogic,Quick Ratio Ann.,144.8%,,4.4,1.9,0.6,0.3,0,,,,,,
13455,Alphalogic,Dividend Payout to NP Ann.,-,,-,-,-,-,-,,,,,,
13456,Alphalogic,Earning Retention Ann. %,-,,-,,,,,,,,,,
13457,Alphalogic,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
13458,Alphalogic,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
13459,Alphalogic,Valuation Ratio, ,, , , , , ,,,,,,
13460,Alphalogic,EnterpriseValue Ann.,-,,131.4,183.1,,,,,,,,,
13461,Alphalogic,EV Per Net Sales Ann.,-,,2.1,3.9,-,-,-,,,,,,
13462,Alphalogic,,-,,5.9,9.5,-,-,-,,,,,,
13463,Alphalogic,EV Per EBITDA Ann.,-,,30,52.3,-,-,-,,,,,,
13464,Alphalogic,Market Cap Per Sales Ann.,-,,2.1,3.8,-,-,-,,,,,,
13465,Alphalogic,Retention Ratio Ann. %,-,,-,,,,,,,,,,
13466,Alphalogic,Earnings Yield Ann.,-,,0,0,,,,,,,,,
13467,Alphalogic,Total Debt to Total Equity Ann.,-,,0,0.1,0.9,2,3.1,,,,,,
13468,Tridhya Tech,BVSH Ann.,-27.4%,-33.8%,18.9,19.7,11.6,49.4,491.3,148.2,-31.7,-40.3,,,
13469,Tridhya Tech,RoA Ann. %,-,-,-1.26%,-0.47%,4.54%,12.41%,6.95%,16.22%,0.86%,-166.81%,,,
13470,Tridhya Tech,ROE Ann. %,-,-,-4.04%,-0.79%,12.46%,22.36%,84.91%,147.82%,-26.99%,,,,
13471,Tridhya Tech,ROCE Ann. %,-37.3%,-44.5%,6.24%,4.05%,10.73%,25.33%,22.81%,118.09%,-73.77%,420.51%,,,
13472,Tridhya Tech,Profitability Ratio, , , , , , , , , , ,,,
13473,Tridhya Tech,EBITDA Ann. Margin %,-25.8%,12.6%,17.68%,13.31%,45.48%,43.21%,18.29%,9.76%,9.08%,,,,
13474,Tridhya Tech,EBIT Ann. Margin %,-35.3%,6.3%,10.32%,8.22%,35.63%,38.02%,16.42%,7.60%,3.57%,,,,
13475,Tridhya Tech,PBT Ann. Margin %,-,-,-5.11%,0.25%,24.13%,32.54%,13.77%,6.14%,1.51%,,,,
13476,Tridhya Tech,NPM Ann. %,-,-,-5.11%,-1.06%,17.97%,24.40%,9.96%,4.64%,1.30%,,,,
13477,Tridhya Tech,Asset Turnover Ann. %,-24.6%,-40.4%,0.3,0.5,0.3,0.7,1.3,4,1.3,-,,,
13478,Tridhya Tech,Liquidity Ratio, , , , , , , , , , ,,,
13479,Tridhya Tech,Current Ratio Ann.,0%,-3.9%,0.9,2.4,2.5,0.9,0.7,1.1,0.8,0.2,,,
13480,Tridhya Tech,Quick Ratio Ann.,0%,2.4%,0.9,2.4,2.5,0.9,0.7,0.8,0.1,0.2,,,
13481,Tridhya Tech,Dividend Payout to NP Ann.,-,-,-,-,-,-,-,-,-,-,,,
13482,Tridhya Tech,Earning Retention Ann. %,-,-,-,,,,,,,,,,
13483,Tridhya Tech,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
13484,Tridhya Tech,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
13485,Tridhya Tech,Valuation Ratio, , , , , , , , , , ,,,
13486,Tridhya Tech,EnterpriseValue Ann.,-,-,141,86.2,,,,,,,,,
13487,Tridhya Tech,EV Per Net Sales Ann.,-,-,4,2.5,-,-,-,-,-,,,,
13488,Tridhya Tech,,-,-,1.1,1.4,-,-,-,-,-,-,,,
13489,Tridhya Tech,EV Per EBITDA Ann.,-,-,22.9,18.9,-,-,-,-,-,-,,,
13490,Tridhya Tech,Market Cap Per Sales Ann.,-,-,1.4,1.8,-,-,-,-,-,,,,
13491,Tridhya Tech,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
13492,Tridhya Tech,Earnings Yield Ann.,-,-,-0,-0,,,,,,,,,
13493,Tridhya Tech,Total Debt to Total Equity Ann.,61.3%,-14.1%,2.1,0.6,1.5,0.5,6.8,4.5,-25.4,-0.7,,,
13494,Synoptics Tech,BVSH Ann.,44.6%,36.1%,82.3,77.5,36.3,27.2,21,17.6,14.7,"6,873.5",,,
13495,Synoptics Tech,RoA Ann. %,-29.3%,-10.3%,3.55%,6.52%,11.94%,10.04%,6.45%,6.12%,11.45%,12.05%,,,
13496,Synoptics Tech,ROE Ann. %,-36.5%,-19%,5.78%,9.13%,26.09%,22.56%,16.48%,16.56%,31.27%,45.19%,,,
13497,Synoptics Tech,ROCE Ann. %,-29.7%,-13.3%,10.16%,14.24%,30.71%,29.30%,22.99%,20.79%,39.99%,54.55%,,,
13498,Synoptics Tech,Profitability Ratio, , , , , , , , , , ,,,
13499,Synoptics Tech,EBITDA Ann. Margin %,6.2%,-2%,26.14%,32.00%,30.48%,21.80%,22.71%,28.88%,11.63%,11.33%,,,
13500,Synoptics Tech,EBIT Ann. Margin %,9.6%,0.3%,18.66%,23.74%,21.56%,14.17%,13.91%,18.37%,9.60%,10.44%,,,
13501,Synoptics Tech,PBT Ann. Margin %,4.2%,3.5%,12.99%,18.26%,17.11%,11.48%,9.49%,10.95%,7.51%,8.82%,,,
13502,Synoptics Tech,NPM Ann. %,3.4%,0.2%,9.34%,13.88%,12.96%,8.45%,6.98%,9.23%,5.53%,6.15%,,,
13503,Synoptics Tech,Asset Turnover Ann. %,-32.5%,-10.6%,0.4,0.6,1,1.3,1,0.7,2.2,-,,,
13504,Synoptics Tech,Liquidity Ratio, , , , , , , , , , ,,,
13505,Synoptics Tech,Current Ratio Ann.,10.1%,7.4%,2,2.8,2.1,1.5,1.4,1.4,1,1.3,,,
13506,Synoptics Tech,Quick Ratio Ann.,17.8%,8.4%,1.8,2.5,1.8,1.1,1.3,1.2,1,1.2,,,
13507,Synoptics Tech,Dividend Payout to NP Ann.,-,-,-,-,-,-,-,-,-,-,,,
13508,Synoptics Tech,Earning Retention Ann. %,-,-,-,,,,,,,,,,
13509,Synoptics Tech,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
13510,Synoptics Tech,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
13511,Synoptics Tech,Valuation Ratio, , , , , , , , , , ,,,
13512,Synoptics Tech,EnterpriseValue Ann.,-,-,100.9,109.2,,,,,,,,,
13513,Synoptics Tech,EV Per Net Sales Ann.,-,-,2.3,2.5,-,-,-,-,-,-,,,
13514,Synoptics Tech,,-,-,1,1.4,-,-,-,-,-,-,,,
13515,Synoptics Tech,EV Per EBITDA Ann.,-,-,8.9,7.9,-,-,-,-,-,-,,,
13516,Synoptics Tech,Market Cap Per Sales Ann.,-,-,1.6,2.2,-,-,-,-,-,-,,,
13517,Synoptics Tech,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
13518,Synoptics Tech,Earnings Yield Ann.,-,-,0.1,0.1,,,,,,,,,
13519,Synoptics Tech,Total Debt to Total Equity Ann.,-10.6%,-9%,0.5,0.3,0.9,0.7,0.6,0.8,0.6,0.7,,,
13520,Global Pet,BVSH Ann.,-35.7%,-15.9%,42.9,25,12.9,161.5,134.5,101.8,79.6,,,,
13521,Global Pet,RoA Ann. %,-0.7%,-5.9%,6.99%,5.95%,9.10%,7.13%,8.90%,9.47%,10.17%,,,,
13522,Global Pet,ROE Ann. %,-20.3%,-17.5%,8.46%,8.42%,21.83%,16.69%,24.34%,22.07%,29.10%,,,,
13523,Global Pet,ROCE Ann. %,-21.8%,-19.3%,10.66%,10.00%,24.38%,22.32%,34.18%,31.17%,41.38%,,,,
13524,Global Pet,Profitability Ratio, , , , , , , , , ,,,,
13525,Global Pet,EBITDA Ann. Margin %,24.1%,7.8%,12.63%,6.77%,7.14%,6.61%,10.25%,8.69%,9.33%,,,,
13526,Global Pet,EBIT Ann. Margin %,28.2%,11.3%,12.18%,6.39%,6.48%,5.78%,9.04%,7.12%,6.50%,,,,
13527,Global Pet,PBT Ann. Margin %,28.2%,11.7%,12.18%,7.25%,7.82%,5.78%,8.98%,7.02%,6.39%,,,,
13528,Global Pet,NPM Ann. %,30.1%,13.5%,9.51%,5.26%,5.80%,4.32%,6.44%,5.04%,4.57%,,,,
13529,Global Pet,Asset Turnover Ann. %,-19.1%,-13.9%,0.9,1.4,1.8,1.7,1.7,1.9,-,,,,
13530,Global Pet,Liquidity Ratio, , , , , , , , , ,,,,
13531,Global Pet,Current Ratio Ann.,44.2%,27.9%,4.8,2.9,1.6,1.6,1.4,1.4,1.2,,,,
13532,Global Pet,Quick Ratio Ann.,48.9%,22.4%,3.3,1.7,1,1,0.9,1.2,1,,,,
13533,Global Pet,Dividend Payout to NP Ann.,-,-,-,-,-,-,-,-,-,,,,
13534,Global Pet,Earning Retention Ann. %,-,-,-,,,,,,,,,,
13535,Global Pet,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
13536,Global Pet,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
13537,Global Pet,Valuation Ratio, , , , , , , , , ,,,,
13538,Global Pet,EnterpriseValue Ann.,-,-,131.8,90.1,,,,,,,,,
13539,Global Pet,EV Per Net Sales Ann.,-,-,2.9,2.3,-,-,-,-,-,,,,
13540,Global Pet,,-,-,2.7,4.1,-,-,-,-,-,,,,
13541,Global Pet,EV Per EBITDA Ann.,-,-,23.2,34,-,-,-,-,-,,,,
13542,Global Pet,Market Cap Per Sales Ann.,-,-,3,2.6,-,-,-,-,-,,,,
13543,Global Pet,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
13544,Global Pet,Earnings Yield Ann.,-,-,0,0,,,,,,,,,
13545,Global Pet,Total Debt to Total Equity Ann., , , , , ,0,0.1,0.1,0.1,,,,
13546,Cyient DLM,BVSH Ann.,-40.2%,-8.5%,120.5,114.6,37.4,564.1,275.4,188.1,255.5,,,,
13547,Cyient DLM,RoA Ann. %,-0.5%,-,5.04%,3.81%,2.87%,5.12%,1.83%,-1.12%,-0.16%,,,,
13548,Cyient DLM,ROE Ann. %,-46.2%,-,8.02%,6.73%,16.03%,51.60%,31.37%,-26.07%,-2.26%,,,,
13549,Cyient DLM,ROCE Ann. %,-22.2%,10.5%,13.13%,10.95%,20.75%,27.83%,23.32%,7.98%,27.52%,,,,
13550,Cyient DLM,Profitability Ratio, , , , , , , , , ,,,,
13551,Cyient DLM,EBITDA Ann. Margin %,-1%,21.3%,12.39%,11.64%,11.30%,12.76%,8.73%,4.71%,4.37%,,,,
13552,Cyient DLM,EBIT Ann. Margin %,0.8%,33.9%,10.33%,9.77%,8.97%,10.09%,5.79%,2.40%,2.63%,,,,
13553,Cyient DLM,PBT Ann. Margin %,2.8%,-,7.65%,6.89%,5.18%,7.04%,2.48%,-1.57%,-0.28%,,,,
13554,Cyient DLM,NPM Ann. %,1.1%,-,5.70%,5.13%,3.81%,5.52%,1.88%,-1.46%,-0.16%,,,,
13555,Cyient DLM,Asset Turnover Ann. %,-3.5%,0%,0.9,0.9,0.9,1,1,0.9,1.2,,,,
13556,Cyient DLM,Liquidity Ratio, , , , , , , , , ,,,,
13557,Cyient DLM,Current Ratio Ann.,27.7%,22.7%,2.5,2.5,1.1,1.2,0.9,0.9,0.9,,,,
13558,Cyient DLM,Quick Ratio Ann.,32.6%,28.5%,1.4,1.6,0.6,0.6,0.6,0.4,0.5,,,,
13559,Cyient DLM,Dividend Payout to NP Ann.,-,-,,,,-,-,-,-,,,,
13560,Cyient DLM,Earning Retention Ann. %,-,-,,,,,,,,,,,
13561,Cyient DLM,Cash Earning Retention Ann. %,-,-,,,,,,,,,,,
13562,Cyient DLM,Cash Earning Retention Ann. %,-,-,,,,,,,,,,,
13563,Cyient DLM,Valuation Ratio, , , , , , , , , ,,,,
13564,Cyient DLM,EnterpriseValue Ann.,-,-,"3,494.2","5,308.6",,,,,,,,,
13565,Cyient DLM,EV Per Net Sales Ann.,-,-,2.6,4.5,-,-,-,-,-,,,,
13566,Cyient DLM,,-,-,3.8,6.3,-,-,-,-,-,,,,
13567,Cyient DLM,EV Per EBITDA Ann.,-,-,21,38.2,-,-,-,-,-,,,,
13568,Cyient DLM,Market Cap Per Sales Ann.,-,-,2.7,4.8,-,-,-,-,-,,,,
13569,Cyient DLM,Retention Ratio Ann. %,-,-,,,,,,,,,,,
13570,Cyient DLM,Earnings Yield Ann.,-,-,0,0,,,,,,,,,
13571,Cyient DLM,Total Debt to Total Equity Ann.,-62.5%,-54%,0.2,0.2,1.6,3.8,6.2,9.7,4.5,,,,
13572,Pentagon Rubber,BVSH Ann.,83.8%,,,37.9,16,13.9,6.1,3.4,,,,,
13573,Pentagon Rubber,RoA Ann. %,22.8%,,,7.88%,9.56%,11.01%,4.26%,4.39%,,,,,
13574,Pentagon Rubber,ROE Ann. %,-30.3%,,,15.19%,35.93%,55.67%,44.87%,69.24%,,,,,
13575,Pentagon Rubber,ROCE Ann. %,0.8%,,,15.86%,31.90%,25.35%,15.47%,15.95%,,,,,
13576,Pentagon Rubber,Profitability Ratio, ,,, , , , , ,,,,,
13577,Pentagon Rubber,EBITDA Ann. Margin %,6.6%,,,12.44%,13.03%,12.24%,10.28%,11.02%,,,,,
13578,Pentagon Rubber,EBIT Ann. Margin %,15%,,,12.04%,12.39%,11.13%,7.91%,8.60%,,,,,
13579,Pentagon Rubber,PBT Ann. Margin %,31.9%,,,10.68%,10.52%,9.02%,4.65%,5.13%,,,,,
13580,Pentagon Rubber,NPM Ann. %,17.3%,,,7.69%,7.18%,8.81%,4.76%,4.85%,,,,,
13581,Pentagon Rubber,Asset Turnover Ann. %,9.1%,,,1.3,1.4,1.3,1,-,,,,,
13582,Pentagon Rubber,Liquidity Ratio, ,,, , , , , ,,,,,
13583,Pentagon Rubber,Current Ratio Ann.,39%,,,4.3,1.9,2,1.6,1.7,,,,,
13584,Pentagon Rubber,Quick Ratio Ann.,47.7%,,,2.9,1,1.1,0.9,1,,,,,
13585,Pentagon Rubber,Dividend Payout to NP Ann.,-,,,-,-,-,-,-,,,,,
13586,Pentagon Rubber,Earning Retention Ann. %,-,,,,,,,,,,,,
13587,Pentagon Rubber,Cash Earning Retention Ann. %,-,,,,,,,,,,,,
13588,Pentagon Rubber,Cash Earning Retention Ann. %,-,,,,,,,,,,,,
13589,Pentagon Rubber,Valuation Ratio, ,,, , , , , ,,,,,
13590,Pentagon Rubber,EnterpriseValue Ann.,-,,,97.1,,,,,,,,,
13591,Pentagon Rubber,EV Per Net Sales Ann.,-,,,1.7,-,-,-,-,,,,,
13592,Pentagon Rubber,,-,,,2.9,-,-,-,-,,,,,
13593,Pentagon Rubber,EV Per EBITDA Ann.,-,,,13.5,-,-,-,-,,,,,
13594,Pentagon Rubber,Market Cap Per Sales Ann.,-,,,1.5,-,-,-,-,,,,,
13595,Pentagon Rubber,Retention Ratio Ann. %,-,,,,,,,,,,,,
13596,Pentagon Rubber,Earnings Yield Ann.,-,,,0.1,,,,,,,,,
13597,Pentagon Rubber,Total Debt to Total Equity Ann.,-50.8%,,,0.8,1.9,3.2,6.7,9.2,,,,,
13598,ideaForge Technology,BVSH Ann.,-78%,-54.9%,144.4,154.6,152.2,"13,615.8","6,781.6","7,712","9,169.9",,,,
13599,ideaForge Technology,RoA Ann. %,-,-,-7.49%,6.41%,6.55%,25.91%,-11.56%,-17.16%,-11.40%,,,,
13600,ideaForge Technology,ROE Ann. %,-,-,-8.25%,7.21%,9.85%,45.01%,-23.66%,-19.78%,-12.65%,,,,
13601,ideaForge Technology,ROCE Ann. %,-,-,-7.99%,10.07%,13.48%,54.99%,-13.38%,-18.98%,-10.28%,,,,
13602,ideaForge Technology,Profitability Ratio, , , , , , , , , ,,,,
13603,ideaForge Technology,EBITDA Ann. Margin %,-,-,-13.08%,28.18%,30.90%,45.99%,-29.21%,-77.57%,-29.43%,,,,
13604,ideaForge Technology,EBIT Ann. Margin %,-,-,-30.69%,21.50%,24.53%,42.06%,-38.18%,-93.94%,-46.50%,,,,
13605,ideaForge Technology,PBT Ann. Margin %,-,-,-31.61%,20.35%,21.93%,37.63%,-40.89%,-96.04%,-51.20%,,,,
13606,ideaForge Technology,NPM Ann. %,-,-,-30.95%,15.09%,17.19%,33.74%,-40.89%,-96.04%,-56.50%,,,,
13607,ideaForge Technology,Asset Turnover Ann. %,-41.5%,0%,0.2,0.5,0.5,1,0.4,0.2,-,,,,
13608,ideaForge Technology,Liquidity Ratio, , , , , , , , , ,,,,
13609,ideaForge Technology,Current Ratio Ann.,71.7%,10.6%,8.6,8.7,2.6,1.7,3.4,5.2,8.6,,,,
13610,ideaForge Technology,Quick Ratio Ann.,82.6%,10.9%,6.7,7.3,1.9,1.1,2.4,4,7.3,,,,
13611,ideaForge Technology,Dividend Payout to NP Ann.,-,-,,,,-,-,-,-,,,,
13612,ideaForge Technology,Earning Retention Ann. %,-,-,-,,,,,,,,,,
13613,ideaForge Technology,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
13614,ideaForge Technology,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
13615,ideaForge Technology,Valuation Ratio, , , , , , , , , ,,,,
13616,ideaForge Technology,EnterpriseValue Ann.,-,-,"1,399.4","2,684.6",,,,,,,,,
13617,ideaForge Technology,EV Per Net Sales Ann.,-,-,8.4,8.5,-,-,-,-,-,,,,
13618,ideaForge Technology,,-,-,2.4,4.5,-,-,-,-,-,,,,
13619,ideaForge Technology,EV Per EBITDA Ann.,-,-,-64.5,30.1,-,-,-,-,-,,,,
13620,ideaForge Technology,Market Cap Per Sales Ann.,-,-,9,9.3,-,-,-,-,-,,,,
13621,ideaForge Technology,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
13622,ideaForge Technology,Earnings Yield Ann.,-,-,-0,0,,,,,,,,,
13623,ideaForge Technology,Total Debt to Total Equity Ann., , , ,0,0.3,0.4,0.7,0.1, ,,,,
13624,Essen Speciality,BVSH Ann.,11.5%,,61.7,69.1,53.5,44.5,,,,,,,
13625,Essen Speciality,RoA Ann. %,47.4%,,6.09%,9.32%,12.18%,1.90%,,,,,,,
13626,Essen Speciality,ROE Ann. %,34%,,7.63%,9.95%,15.61%,3.17%,,,,,,,
13627,Essen Speciality,ROCE Ann. %,-3.6%,,11.70%,14.15%,18.59%,13.06%,,,,,,,
13628,Essen Speciality,Profitability Ratio,-,, , , , ,,,,,,,
13629,Essen Speciality,EBITDA Ann. Margin %,5.4%,,13.77%,18.16%,17.43%,11.75%,,,,,,,
13630,Essen Speciality,EBIT Ann. Margin %,7.5%,,10.46%,14.36%,14.27%,8.41%,,,,,,,
13631,Essen Speciality,PBT Ann. Margin %,15.5%,,9.25%,13.17%,12.07%,6.00%,,,,,,,
13632,Essen Speciality,NPM Ann. %,52.4%,,6.76%,9.98%,11.27%,1.91%,,,,,,,
13633,Essen Speciality,Asset Turnover Ann. %,0%,,1,1.1,1,1,,,,,,,
13634,Essen Speciality,Liquidity Ratio,-,, , , , ,,,,,,,
13635,Essen Speciality,Current Ratio Ann.,30.8%,,3.8,13.7,3.5,1.7,,,,,,,
13636,Essen Speciality,Quick Ratio Ann.,21.6%,,1.8,8.7,1.9,1,,,,,,,
13637,Essen Speciality,Dividend Payout to NP Ann.,-,,0.1,,,-,,,,,,,
13638,Essen Speciality,Earning Retention Ann. %,-,,-,,,,,,,,,,
13639,Essen Speciality,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
13640,Essen Speciality,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
13641,Essen Speciality,Valuation Ratio,-,, , , , ,,,,,,,
13642,Essen Speciality,EnterpriseValue Ann.,-,,"1,051.3",316,,,,,,,,,
13643,Essen Speciality,EV Per Net Sales Ann.,-,,6.1,2.2,-,-,,,,,,,
13644,Essen Speciality,,-,,6.9,2.5,-,-,,,,,,,
13645,Essen Speciality,EV Per EBITDA Ann.,-,,44.1,12.2,-,-,,,,,,,
13646,Essen Speciality,Market Cap Per Sales Ann.,-,,6.1,2.5,-,-,,,,,,,
13647,Essen Speciality,Retention Ratio Ann. %,-,,-,,,,,,,,,,
13648,Essen Speciality,Earnings Yield Ann.,-,,0,0,,,,,,,,,
13649,Essen Speciality,Total Debt to Total Equity Ann.,-37%,,0.1, ,0.1,0.4,,,,,,,
13650,Greenchef Appliances,BVSH Ann.,-28.7%,-17.1%,51.8,49.2,35.5,142.7,141.2,132.6,129.4,104.5,98.1,,
13651,Greenchef Appliances,RoA Ann. %,88.4%,16.1%,1.94%,1.66%,5.39%,0.29%,2.20%,0.92%,7.31%,2.71%,1.17%,,
13652,Greenchef Appliances,ROE Ann. %,70.2%,15.6%,4.93%,4.21%,17.26%,1.00%,6.08%,2.39%,19.29%,5.58%,2.94%,,
13653,Greenchef Appliances,ROCE Ann. %,7%,2.7%,9.32%,8.10%,21.07%,7.60%,10.69%,8.15%,24.64%,11.10%,4.48%,,
13654,Greenchef Appliances,Profitability Ratio, , , , , , , , , , , ,,
13655,Greenchef Appliances,EBITDA Ann. Margin %,17.3%,4.9%,4.29%,4.03%,7.05%,2.66%,4.15%,3.37%,6.53%,4.95%,3.94%,,
13656,Greenchef Appliances,EBIT Ann. Margin %,23.9%,7.3%,3.63%,3.49%,5.99%,1.91%,3.46%,2.55%,5.91%,3.90%,2.27%,,
13657,Greenchef Appliances,PBT Ann. Margin %,105.3%,28.6%,2.25%,1.80%,4.45%,0.26%,1.84%,0.64%,4.77%,2.62%,1.00%,,
13658,Greenchef Appliances,NPM Ann. %,119.7%,27.6%,1.59%,1.46%,3.19%,0.15%,1.28%,0.47%,3.31%,1.63%,0.93%,,
13659,Greenchef Appliances,Asset Turnover Ann. %,-14.8%,-8.3%,1.3,1.4,1.8,2.1,1.8,2,2.7,1.8,-,,
13660,Greenchef Appliances,Liquidity Ratio, , , , , , , , , , , ,,
13661,Greenchef Appliances,Current Ratio Ann.,-6.7%,-9.1%,1.3,1.5,1.5,1.6,1.9,2.1,1.8,1.8,1.9,,
13662,Greenchef Appliances,Quick Ratio Ann.,-4.4%,-11.6%,0.7,0.9,0.7,0.8,1.2,1.3,1.3,1.2,1.1,,
13663,Greenchef Appliances,Dividend Payout to NP Ann.,-,-,-,-,-,-,-,-,-,-,-,,
13664,Greenchef Appliances,Earning Retention Ann. %,-,-,-,,,,,,,,,,
13665,Greenchef Appliances,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
13666,Greenchef Appliances,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
13667,Greenchef Appliances,Valuation Ratio, , , , , , , , , , , ,,
13668,Greenchef Appliances,EnterpriseValue Ann.,-,-,219,240.4,,,,,,,,,
13669,Greenchef Appliances,EV Per Net Sales Ann.,-,-,0.6,0.7,-,-,-,-,-,-,-,,
13670,Greenchef Appliances,,-,-,1.1,1.4,-,-,-,-,-,-,-,,
13671,Greenchef Appliances,EV Per EBITDA Ann.,-,-,13.7,18,-,-,-,-,-,-,-,,
13672,Greenchef Appliances,Market Cap Per Sales Ann.,-,-,0.4,0.5,-,-,-,-,-,-,-,,
13673,Greenchef Appliances,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
13674,Greenchef Appliances,Earnings Yield Ann.,-,-,0,0,,,,,,,,,
13675,Greenchef Appliances,Total Debt to Total Equity Ann.,-18.6%,-4.9%,0.7,1.1,1.1,1.3,1.1,0.9,0.8,0.5,0.6,,
13676,Magson Retail,BVSH Ann.,-82.3%,-54.8%,31.8,31.1,16.2,"5,740.6","3,508","1,690.5",27.3,,,,
13677,Magson Retail,RoA Ann. %,-54.6%,-41.2%,1.40%,8.97%,12.64%,14.97%,14.15%,19.95%,0.81%,,,,
13678,Magson Retail,ROE Ann. %,-61.1%,-52.9%,2.29%,11.51%,27.19%,38.90%,51.81%,98.38%,63.40%,,,,
13679,Magson Retail,ROCE Ann. %,-54.8%,-40.2%,3.84%,17.41%,36.34%,41.54%,45.27%,50.12%,6.63%,,,,
13680,Magson Retail,Profitability Ratio, , , , , , , , , ,,,,
13681,Magson Retail,EBITDA Ann. Margin %,-24.9%,-19.7%,2.99%,7.73%,7.45%,7.05%,6.93%,8.98%,2.98%,,,,
13682,Magson Retail,EBIT Ann. Margin %,-37.3%,-28.7%,1.46%,6.61%,6.37%,5.91%,5.66%,7.95%,2.79%,,,,
13683,Magson Retail,PBT Ann. Margin %,-41.7%,-30.9%,1.10%,5.79%,5.39%,5.56%,4.54%,7.00%,2.42%,,,,
13684,Magson Retail,NPM Ann. %,-40.6%,-30.2%,0.85%,4.26%,4.04%,4.06%,3.39%,5.13%,1.68%,,,,
13685,Magson Retail,Asset Turnover Ann. %,-22%,-21.1%,1.9,2.6,3.6,4,5.1,6.2,-,,,,
13686,Magson Retail,Liquidity Ratio, , , , , , , , , ,,,,
13687,Magson Retail,Current Ratio Ann.,2.5%,-6.9%,1.4,4.1,1.6,1.3,1.6,2,1.2,,,,
